id,numero_ticket,fecha_creacion,fecha_resolucion,categoria_id,tecnico_id,prioridad,estado,descripcion,mttr_horas
224,TKT-000224,2023-04-12T22:07:00,2023-04-17T12:07:00,9,6,Media,Resuelto,Ticket de prueba #224,110
225,TKT-000225,2024-03-16T14:56:00,2024-03-17T20:56:00,7,3,Crítica,Resuelto,Ticket de prueba #225,30
226,TKT-000226,2024-02-13T13:46:00,2024-02-14T02:46:00,6,4,Alta,Resuelto,Ticket de prueba #226,13
227,TKT-000227,2024-11-12T08:23:00,2024-11-13T04:23:00,8,1,Baja,Resuelto,Ticket de prueba #227,20
228,TKT-000228,2023-03-29T02:27:00,2023-03-29T15:27:00,6,7,Media,Resuelto,Ticket de prueba #228,13
229,TKT-000229,2024-07-23T01:37:00,2024-07-26T01:37:00,9,3,Baja,Resuelto,Ticket de prueba #229,72
230,TKT-000230,2024-02-25T11:55:00,2024-02-29T01:55:00,7,7,Baja,Resuelto,Ticket de prueba #230,86
231,TKT-000231,2023-10-22T19:19:00,2023-10-24T17:19:00,2,5,Media,Resuelto,Ticket de prueba #231,46
232,TKT-000232,2023-06-08T21:30:00,2023-06-10T02:30:00,2,3,Alta,Resuelto,Ticket de prueba #232,29
233,TKT-000233,2023-04-28T08:36:00,2023-04-29T13:36:00,7,7,Baja,Resuelto,Ticket de prueba #233,29
234,TKT-000234,2024-09-15T21:53:00,2024-09-19T14:53:00,5,1,Media,Resuelto,Ticket de prueba #234,89
235,TKT-000235,2023-10-07T22:48:00,2023-10-09T14:48:00,6,3,Baja,Resuelto,Ticket de prueba #235,40
236,TKT-000236,2023-07-05T04:36:00,2023-07-08T17:36:00,7,1,Media,Resuelto,Ticket de prueba #236,85
237,TKT-000237,2024-10-10T00:05:00,2024-10-14T00:05:00,9,2,Crítica,Resuelto,Ticket de prueba #237,96
238,TKT-000238,2024-03-05T14:21:00,2024-03-06T11:21:00,6,3,Alta,Resuelto,Ticket de prueba #238,21
239,TKT-000239,2024-08-04T19:05:00,2024-08-09T13:05:00,1,2,Media,Resuelto,Ticket de prueba #239,114
240,TKT-000240,2024-09-24T01:43:00,2024-09-24T12:43:00,5,4,Crítica,Resuelto,Ticket de prueba #240,11
241,TKT-000241,2024-05-12T19:28:00,2024-05-15T01:28:00,5,2,Baja,Resuelto,Ticket de prueba #241,54
242,TKT-000242,2023-12-20T13:07:00,2023-12-22T02:07:00,10,4,Alta,Resuelto,Ticket de prueba #242,37
243,TKT-000243,2023-02-16T07:25:00,2023-02-19T12:25:00,1,1,Media,Resuelto,Ticket de prueba #243,77
244,TKT-000244,2023-11-05T06:49:00,2023-11-06T00:49:00,5,3,Alta,Resuelto,Ticket de prueba #244,18
245,TKT-000245,2023-05-03T00:31:00,2023-05-07T00:31:00,7,2,Media,Resuelto,Ticket de prueba #245,96
246,TKT-000246,2024-01-25T17:45:00,2024-01-26T23:45:00,9,5,Alta,Resuelto,Ticket de prueba #246,30
247,TKT-000247,2023-03-15T12:55:00,2023-03-19T11:55:00,1,4,Baja,Resuelto,Ticket de prueba #247,95
248,TKT-000248,2024-04-15T02:55:00,2024-04-16T19:55:00,10,4,Crítica,Resuelto,Ticket de prueba #248,41
249,TKT-000249,2024-12-27T20:26:00,2024-12-29T10:26:00,2,4,Baja,Resuelto,Ticket de prueba #249,38
250,TKT-000250,2023-11-29T05:51:00,2023-12-02T13:51:00,8,7,Alta,Resuelto,Ticket de prueba #250,80
251,TKT-000251,2023-04-01T13:54:00,2023-04-02T03:54:00,4,4,Crítica,Resuelto,Ticket de prueba #251,14
252,TKT-000252,2024-06-20T02:25:00,2024-06-24T18:25:00,5,6,Alta,Resuelto,Ticket de prueba #252,112
253,TKT-000253,2023-08-15T10:49:00,2023-08-16T08:49:00,2,5,Baja,Resuelto,Ticket de prueba #253,22
254,TKT-000254,2024-06-27T16:12:00,2024-07-02T12:12:00,6,3,Media,Resuelto,Ticket de prueba #254,116
255,TKT-000255,2023-08-30T03:09:00,2023-08-31T12:09:00,4,2,Media,Resuelto,Ticket de prueba #255,33
256,TKT-000256,2024-11-02T02:11:00,2024-11-06T05:11:00,8,4,Crítica,Resuelto,Ticket de prueba #256,99
257,TKT-000257,2024-11-28T18:41:00,2024-12-02T04:41:00,10,3,Alta,Resuelto,Ticket de prueba #257,82
258,TKT-000258,2023-06-04T14:04:00,2023-06-07T03:04:00,8,6,Alta,Resuelto,Ticket de prueba #258,61
259,TKT-000259,2023-10-09T18:03:00,2023-10-11T16:03:00,9,1,Alta,Resuelto,Ticket de prueba #259,46
260,TKT-000260,2024-04-17T14:02:00,2024-04-17T22:02:00,6,7,Alta,Resuelto,Ticket de prueba #260,8
261,TKT-000261,2023-03-20T20:55:00,2023-03-25T10:55:00,2,5,Crítica,Resuelto,Ticket de prueba #261,110
262,TKT-000262,2024-04-18T18:35:00,2024-04-23T00:35:00,1,4,Media,Resuelto,Ticket de prueba #262,102
263,TKT-000263,2023-11-26T19:30:00,2023-11-29T12:30:00,3,1,Crítica,Resuelto,Ticket de prueba #263,65
264,TKT-000264,2023-04-16T10:45:00,2023-04-16T21:45:00,9,6,Media,Resuelto,Ticket de prueba #264,11
265,TKT-000265,2023-02-10T07:45:00,2023-02-12T16:45:00,8,5,Media,Resuelto,Ticket de prueba #265,57
266,TKT-000266,2024-01-08T11:58:00,2024-01-10T00:58:00,7,4,Alta,Resuelto,Ticket de prueba #266,37
267,TKT-000267,2024-11-26T19:03:00,2024-12-01T01:03:00,6,1,Alta,Resuelto,Ticket de prueba #267,102
268,TKT-000268,2023-04-07T17:43:00,2023-04-09T19:43:00,5,3,Media,Resuelto,Ticket de prueba #268,50
269,TKT-000269,2023-12-08T02:37:00,2023-12-11T15:37:00,3,3,Alta,Resuelto,Ticket de prueba #269,85
270,TKT-000270,2024-11-02T22:42:00,2024-11-05T01:42:00,3,5,Baja,Resuelto,Ticket de prueba #270,51
271,TKT-000271,2023-11-14T17:24:00,2023-11-18T04:24:00,6,7,Media,Resuelto,Ticket de prueba #271,83
272,TKT-000272,2024-11-17T22:53:00,2024-11-21T21:53:00,9,1,Crítica,Resuelto,Ticket de prueba #272,95
273,TKT-000273,2024-06-04T11:01:00,2024-06-06T10:01:00,5,2,Media,Resuelto,Ticket de prueba #273,47
274,TKT-000274,2023-12-16T15:12:00,2023-12-17T20:12:00,3,2,Baja,Resuelto,Ticket de prueba #274,29
275,TKT-000275,2023-10-30T03:32:00,2023-11-03T06:32:00,9,7,Baja,Resuelto,Ticket de prueba #275,99
276,TKT-000276,2024-11-08T10:56:00,2024-11-12T13:56:00,10,2,Crítica,Resuelto,Ticket de prueba #276,99
277,TKT-000277,2023-06-07T05:11:00,2023-06-11T16:11:00,10,7,Media,Resuelto,Ticket de prueba #277,107
278,TKT-000278,2024-03-24T01:26:00,2024-03-26T00:26:00,4,4,Alta,Resuelto,Ticket de prueba #278,47
279,TKT-000279,2024-04-04T07:34:00,2024-04-05T14:34:00,5,7,Crítica,Resuelto,Ticket de prueba #279,31
280,TKT-000280,2023-07-18T11:43:00,2023-07-21T13:43:00,8,4,Alta,Resuelto,Ticket de prueba #280,74
281,TKT-000281,2024-01-27T16:33:00,2024-01-29T22:33:00,3,7,Media,Resuelto,Ticket de prueba #281,54
282,TKT-000282,2024-09-11T04:55:00,2024-09-12T13:55:00,1,6,Crítica,Resuelto,Ticket de prueba #282,33
283,TKT-000283,2024-01-16T17:59:00,2024-01-17T07:59:00,9,7,Baja,Resuelto,Ticket de prueba #283,14
284,TKT-000284,2023-10-19T02:48:00,2023-10-19T23:48:00,5,4,Media,Resuelto,Ticket de prueba #284,21
285,TKT-000285,2024-03-23T02:58:00,2024-03-24T07:58:00,8,3,Baja,Resuelto,Ticket de prueba #285,29
286,TKT-000286,2024-02-29T01:25:00,2024-03-02T18:25:00,6,2,Crítica,Resuelto,Ticket de prueba #286,65
287,TKT-000287,2023-03-25T11:14:00,2023-03-25T15:14:00,6,1,Alta,Resuelto,Ticket de prueba #287,4
288,TKT-000288,2023-05-30T04:02:00,2023-05-31T17:02:00,8,6,Media,Resuelto,Ticket de prueba #288,37
289,TKT-000289,2024-12-23T15:28:00,2024-12-26T22:28:00,1,1,Baja,Resuelto,Ticket de prueba #289,79
290,TKT-000290,2023-09-20T06:53:00,2023-09-21T02:53:00,9,6,Crítica,Resuelto,Ticket de prueba #290,20
291,TKT-000291,2023-04-24T09:15:00,2023-04-26T00:15:00,2,1,Media,Resuelto,Ticket de prueba #291,39
292,TKT-000292,2024-03-05T20:50:00,2024-03-09T04:50:00,8,1,Baja,Resuelto,Ticket de prueba #292,80
293,TKT-000293,2024-05-26T19:34:00,2024-05-26T22:34:00,9,5,Media,Resuelto,Ticket de prueba #293,3
294,TKT-000294,2023-05-28T09:27:00,2023-05-28T10:27:00,10,3,Media,Resuelto,Ticket de prueba #294,1
295,TKT-000295,2024-08-07T13:11:00,2024-08-11T03:11:00,2,5,Alta,Resuelto,Ticket de prueba #295,86
296,TKT-000296,2023-03-11T16:34:00,2023-03-14T09:34:00,9,5,Baja,Resuelto,Ticket de prueba #296,65
297,TKT-000297,2024-02-04T15:02:00,2024-02-08T01:02:00,7,3,Alta,Resuelto,Ticket de prueba #297,82
298,TKT-000298,2023-01-17T11:50:00,2023-01-17T20:50:00,6,2,Baja,Resuelto,Ticket de prueba #298,9
299,TKT-000299,2024-08-18T23:48:00,2024-08-20T18:48:00,3,1,Alta,Resuelto,Ticket de prueba #299,43
300,TKT-000300,2024-07-13T10:52:00,2024-07-16T21:52:00,3,7,Crítica,Resuelto,Ticket de prueba #300,83
301,TKT-000301,2024-12-13T15:40:00,2024-12-14T15:40:00,3,1,Crítica,Resuelto,Ticket de prueba #301,24
302,TKT-000302,2023-02-07T09:12:00,2023-02-07T15:12:00,4,1,Alta,Resuelto,Ticket de prueba #302,6
303,TKT-000303,2023-11-14T16:25:00,2023-11-19T01:25:00,9,4,Alta,Resuelto,Ticket de prueba #303,105
304,TKT-000304,2023-02-07T20:12:00,2023-02-09T09:12:00,6,7,Baja,Resuelto,Ticket de prueba #304,37
305,TKT-000305,2024-11-02T10:17:00,2024-11-03T02:17:00,6,4,Crítica,Resuelto,Ticket de prueba #305,16
306,TKT-000306,2024-03-26T12:21:00,2024-03-27T12:21:00,8,6,Crítica,Resuelto,Ticket de prueba #306,24
307,TKT-000307,2024-01-12T16:17:00,2024-01-16T23:17:00,2,6,Crítica,Resuelto,Ticket de prueba #307,103
308,TKT-000308,2023-03-22T13:38:00,2023-03-26T23:38:00,3,5,Alta,Resuelto,Ticket de prueba #308,106
309,TKT-000309,2023-11-25T03:05:00,2023-11-26T21:05:00,5,3,Crítica,Resuelto,Ticket de prueba #309,42
310,TKT-000310,2024-09-09T22:27:00,2024-09-10T20:27:00,8,3,Crítica,Resuelto,Ticket de prueba #310,22
311,TKT-000311,2023-02-13T23:55:00,2023-02-18T20:55:00,6,5,Crítica,Resuelto,Ticket de prueba #311,117
312,TKT-000312,2023-10-09T20:50:00,2023-10-10T04:50:00,2,6,Crítica,Resuelto,Ticket de prueba #312,8
313,TKT-000313,2024-01-08T16:51:00,2024-01-12T16:51:00,3,1,Media,Resuelto,Ticket de prueba #313,96
314,TKT-000314,2024-09-14T21:50:00,2024-09-17T06:50:00,1,2,Baja,Resuelto,Ticket de prueba #314,57
315,TKT-000315,2023-08-30T20:23:00,2023-09-01T19:23:00,7,5,Baja,Resuelto,Ticket de prueba #315,47
316,TKT-000316,2024-09-11T04:43:00,2024-09-13T14:43:00,6,3,Crítica,Resuelto,Ticket de prueba #316,58
317,TKT-000317,2023-03-20T18:08:00,2023-03-23T14:08:00,6,4,Alta,Resuelto,Ticket de prueba #317,68
318,TKT-000318,2024-10-27T08:15:00,2024-10-27T23:15:00,1,6,Media,Resuelto,Ticket de prueba #318,15
319,TKT-000319,2024-05-26T16:24:00,2024-05-31T13:24:00,9,1,Alta,Resuelto,Ticket de prueba #319,117
320,TKT-000320,2023-09-24T22:28:00,2023-09-26T02:28:00,10,3,Crítica,Resuelto,Ticket de prueba #320,28
321,TKT-000321,2023-07-24T03:08:00,2023-07-28T17:08:00,2,4,Media,Resuelto,Ticket de prueba #321,110
322,TKT-000322,2024-12-31T14:05:00,2025-01-04T22:05:00,6,6,Alta,Resuelto,Ticket de prueba #322,104
323,TKT-000323,2024-12-27T02:35:00,2024-12-30T00:35:00,5,3,Media,Resuelto,Ticket de prueba #323,70
324,TKT-000324,2024-12-29T22:59:00,2025-01-02T16:59:00,3,7,Alta,Resuelto,Ticket de prueba #324,90
325,TKT-000325,2024-06-04T07:07:00,2024-06-05T09:07:00,3,2,Crítica,Resuelto,Ticket de prueba #325,26
326,TKT-000326,2023-01-27T11:35:00,2023-01-30T13:35:00,6,4,Media,Resuelto,Ticket de prueba #326,74
327,TKT-000327,2024-09-18T02:04:00,2024-09-19T18:04:00,7,6,Crítica,Resuelto,Ticket de prueba #327,40
328,TKT-000328,2024-06-22T13:49:00,2024-06-24T18:49:00,10,1,Media,Resuelto,Ticket de prueba #328,53
329,TKT-000329,2023-11-21T20:04:00,2023-11-24T06:04:00,8,6,Alta,Resuelto,Ticket de prueba #329,58
330,TKT-000330,2023-05-12T17:40:00,2023-05-15T21:40:00,3,7,Media,Resuelto,Ticket de prueba #330,76
331,TKT-000331,2024-03-19T16:58:00,2024-03-24T08:58:00,1,7,Baja,Resuelto,Ticket de prueba #331,112
332,TKT-000332,2024-06-14T04:19:00,2024-06-15T02:19:00,3,3,Media,Resuelto,Ticket de prueba #332,22
333,TKT-000333,2023-12-21T16:57:00,2023-12-23T05:57:00,2,3,Media,Resuelto,Ticket de prueba #333,37
334,TKT-000334,2024-10-12T17:17:00,2024-10-13T10:17:00,5,5,Baja,Resuelto,Ticket de prueba #334,17
335,TKT-000335,2024-05-29T20:10:00,2024-06-02T00:10:00,10,2,Media,Resuelto,Ticket de prueba #335,76
336,TKT-000336,2024-11-05T19:46:00,2024-11-10T15:46:00,10,3,Baja,Resuelto,Ticket de prueba #336,116
337,TKT-000337,2023-01-30T02:02:00,2023-02-02T13:02:00,10,3,Media,Resuelto,Ticket de prueba #337,83
338,TKT-000338,2024-08-08T13:39:00,2024-08-11T23:39:00,1,4,Alta,Resuelto,Ticket de prueba #338,82
339,TKT-000339,2024-10-19T09:30:00,2024-10-20T17:30:00,7,3,Crítica,Resuelto,Ticket de prueba #339,32
340,TKT-000340,2023-03-16T22:03:00,2023-03-17T19:03:00,8,4,Crítica,Resuelto,Ticket de prueba #340,21
341,TKT-000341,2024-04-20T06:21:00,2024-04-23T12:21:00,3,3,Alta,Resuelto,Ticket de prueba #341,78
342,TKT-000342,2023-12-20T12:08:00,2023-12-24T14:08:00,6,5,Baja,Resuelto,Ticket de prueba #342,98
343,TKT-000343,2023-11-23T07:29:00,2023-11-23T23:29:00,5,4,Media,Resuelto,Ticket de prueba #343,16
344,TKT-000344,2023-05-25T03:03:00,2023-05-26T17:03:00,7,7,Crítica,Resuelto,Ticket de prueba #344,38
345,TKT-000345,2023-09-12T05:52:00,2023-09-13T23:52:00,10,6,Alta,Resuelto,Ticket de prueba #345,42
346,TKT-000346,2023-07-14T05:31:00,2023-07-16T23:31:00,8,4,Alta,Resuelto,Ticket de prueba #346,66
347,TKT-000347,2024-05-24T00:05:00,2024-05-26T03:05:00,9,4,Media,Resuelto,Ticket de prueba #347,51
348,TKT-000348,2023-08-09T18:22:00,2023-08-10T01:22:00,1,3,Crítica,Resuelto,Ticket de prueba #348,7
349,TKT-000349,2024-09-03T20:43:00,2024-09-06T09:43:00,5,5,Baja,Resuelto,Ticket de prueba #349,61
350,TKT-000350,2023-04-21T13:08:00,2023-04-26T06:08:00,5,6,Alta,Resuelto,Ticket de prueba #350,113
351,TKT-000351,2024-02-17T11:02:00,2024-02-19T15:02:00,1,5,Media,Resuelto,Ticket de prueba #351,52
352,TKT-000352,2024-01-07T17:18:00,2024-01-08T03:18:00,7,5,Crítica,Resuelto,Ticket de prueba #352,10
353,TKT-000353,2024-07-17T08:52:00,2024-07-20T16:52:00,10,1,Media,Resuelto,Ticket de prueba #353,80
354,TKT-000354,2023-04-10T12:23:00,2023-04-14T18:23:00,6,5,Alta,Resuelto,Ticket de prueba #354,102
355,TKT-000355,2023-05-28T06:38:00,2023-05-31T00:38:00,7,5,Baja,Resuelto,Ticket de prueba #355,66
356,TKT-000356,2023-02-16T01:08:00,2023-02-19T21:08:00,6,7,Crítica,Resuelto,Ticket de prueba #356,92
357,TKT-000357,2024-06-15T14:09:00,2024-06-18T20:09:00,9,2,Alta,Resuelto,Ticket de prueba #357,78
358,TKT-000358,2024-09-19T10:10:00,2024-09-21T13:10:00,10,6,Alta,Resuelto,Ticket de prueba #358,51
359,TKT-000359,2024-08-30T10:32:00,2024-09-03T21:32:00,9,5,Crítica,Resuelto,Ticket de prueba #359,107
360,TKT-000360,2024-12-26T18:19:00,2024-12-29T07:19:00,1,3,Alta,Resuelto,Ticket de prueba #360,61
361,TKT-000361,2024-11-20T03:26:00,2024-11-23T06:26:00,5,7,Baja,Resuelto,Ticket de prueba #361,75
362,TKT-000362,2024-09-03T15:16:00,2024-09-07T03:16:00,10,5,Media,Resuelto,Ticket de prueba #362,84
363,TKT-000363,2023-02-22T18:30:00,2023-02-23T16:30:00,9,6,Crítica,Resuelto,Ticket de prueba #363,22
364,TKT-000364,2023-06-01T21:15:00,2023-06-02T02:15:00,10,6,Baja,Resuelto,Ticket de prueba #364,5
365,TKT-000365,2023-07-15T00:28:00,2023-07-16T17:28:00,7,2,Crítica,Resuelto,Ticket de prueba #365,41
366,TKT-000366,2024-12-08T06:26:00,2024-12-10T23:26:00,10,4,Baja,Resuelto,Ticket de prueba #366,65
367,TKT-000367,2024-12-23T04:33:00,2024-12-24T07:33:00,9,3,Crítica,Resuelto,Ticket de prueba #367,27
368,TKT-000368,2024-06-22T12:20:00,2024-06-23T11:20:00,8,5,Alta,Resuelto,Ticket de prueba #368,23
369,TKT-000369,2024-07-13T11:43:00,2024-07-17T14:43:00,5,5,Crítica,Resuelto,Ticket de prueba #369,99
370,TKT-000370,2023-07-16T07:17:00,2023-07-19T07:17:00,5,2,Alta,Resuelto,Ticket de prueba #370,72
371,TKT-000371,2023-10-23T22:13:00,2023-10-27T15:13:00,8,3,Crítica,Resuelto,Ticket de prueba #371,89
372,TKT-000372,2023-12-24T17:59:00,2023-12-29T17:59:00,5,3,Baja,Resuelto,Ticket de prueba #372,120
373,TKT-000373,2024-08-10T21:34:00,2024-08-12T22:34:00,7,7,Alta,Resuelto,Ticket de prueba #373,49
374,TKT-000374,2023-05-30T09:02:00,2023-05-31T22:02:00,2,3,Crítica,Resuelto,Ticket de prueba #374,37
375,TKT-000375,2024-11-02T08:47:00,2024-11-04T22:47:00,4,2,Alta,Resuelto,Ticket de prueba #375,62
376,TKT-000376,2024-07-29T22:17:00,2024-07-30T16:17:00,2,5,Media,Resuelto,Ticket de prueba #376,18
377,TKT-000377,2023-09-06T01:42:00,2023-09-10T21:42:00,9,2,Media,Resuelto,Ticket de prueba #377,116
378,TKT-000378,2023-02-23T03:26:00,2023-02-24T22:26:00,8,1,Media,Resuelto,Ticket de prueba #378,43
379,TKT-000379,2023-01-06T17:59:00,2023-01-07T14:59:00,7,6,Crítica,Resuelto,Ticket de prueba #379,21
380,TKT-000380,2024-05-03T20:12:00,2024-05-07T21:12:00,5,3,Alta,Resuelto,Ticket de prueba #380,97
381,TKT-000381,2024-10-23T01:58:00,2024-10-27T04:58:00,2,6,Media,Resuelto,Ticket de prueba #381,99
382,TKT-000382,2024-07-01T23:46:00,2024-07-06T12:46:00,1,2,Crítica,Resuelto,Ticket de prueba #382,109
383,TKT-000383,2023-06-30T01:53:00,2023-07-02T04:53:00,8,2,Alta,Resuelto,Ticket de prueba #383,51
384,TKT-000384,2023-02-08T00:19:00,2023-02-11T01:19:00,10,1,Alta,Resuelto,Ticket de prueba #384,73
385,TKT-000385,2023-10-19T14:41:00,2023-10-22T12:41:00,9,4,Media,Resuelto,Ticket de prueba #385,70
386,TKT-000386,2024-05-31T14:17:00,2024-06-01T15:17:00,2,3,Media,Resuelto,Ticket de prueba #386,25
387,TKT-000387,2024-04-14T20:16:00,2024-04-18T16:16:00,3,1,Alta,Resuelto,Ticket de prueba #387,92
388,TKT-000388,2023-10-30T18:43:00,2023-11-03T19:43:00,4,2,Crítica,Resuelto,Ticket de prueba #388,97
389,TKT-000389,2024-03-13T16:20:00,2024-03-14T04:20:00,7,6,Baja,Resuelto,Ticket de prueba #389,12
390,TKT-000390,2023-07-09T04:30:00,2023-07-10T22:30:00,4,1,Alta,Resuelto,Ticket de prueba #390,42
391,TKT-000391,2024-01-28T07:28:00,2024-02-01T08:28:00,5,3,Alta,Resuelto,Ticket de prueba #391,97
392,TKT-000392,2024-08-19T23:36:00,2024-08-20T01:36:00,5,6,Alta,Resuelto,Ticket de prueba #392,2
393,TKT-000393,2024-12-10T07:03:00,2024-12-13T21:03:00,2,4,Alta,Resuelto,Ticket de prueba #393,86
394,TKT-000394,2023-06-13T12:43:00,2023-06-16T05:43:00,5,6,Baja,Resuelto,Ticket de prueba #394,65
395,TKT-000395,2024-10-16T09:23:00,2024-10-19T16:23:00,4,2,Media,Resuelto,Ticket de prueba #395,79
396,TKT-000396,2024-05-04T04:29:00,2024-05-08T04:29:00,10,3,Crítica,Resuelto,Ticket de prueba #396,96
397,TKT-000397,2024-12-19T17:58:00,2024-12-22T06:58:00,9,7,Media,Resuelto,Ticket de prueba #397,61
398,TKT-000398,2023-09-11T21:48:00,2023-09-15T02:48:00,2,5,Crítica,Resuelto,Ticket de prueba #398,77
399,TKT-000399,2024-06-24T22:23:00,2024-06-25T08:23:00,10,1,Baja,Resuelto,Ticket de prueba #399,10
400,TKT-000400,2024-07-14T16:12:00,2024-07-17T18:12:00,9,2,Media,Resuelto,Ticket de prueba #400,74
401,TKT-000401,2023-12-02T16:28:00,2023-12-03T07:28:00,4,6,Crítica,Resuelto,Ticket de prueba #401,15
402,TKT-000402,2023-04-04T16:28:00,2023-04-09T00:28:00,1,4,Media,Resuelto,Ticket de prueba #402,104
403,TKT-000403,2024-06-09T13:29:00,2024-06-12T14:29:00,1,5,Crítica,Resuelto,Ticket de prueba #403,73
404,TKT-000404,2024-11-19T09:46:00,2024-11-19T12:46:00,7,3,Baja,Resuelto,Ticket de prueba #404,3
405,TKT-000405,2023-08-12T18:04:00,2023-08-13T00:04:00,7,3,Baja,Resuelto,Ticket de prueba #405,6
406,TKT-000406,2024-07-08T01:59:00,2024-07-12T20:59:00,2,4,Baja,Resuelto,Ticket de prueba #406,115
407,TKT-000407,2023-10-21T13:11:00,2023-10-25T16:11:00,3,7,Crítica,Resuelto,Ticket de prueba #407,99
408,TKT-000408,2024-01-19T12:28:00,2024-01-24T04:28:00,7,4,Baja,Resuelto,Ticket de prueba #408,112
409,TKT-000409,2024-11-30T21:55:00,2024-12-03T19:55:00,3,6,Alta,Resuelto,Ticket de prueba #409,70
410,TKT-000410,2023-05-02T05:34:00,2023-05-04T08:34:00,9,2,Media,Resuelto,Ticket de prueba #410,51
411,TKT-000411,2023-01-04T00:19:00,2023-01-06T12:19:00,9,4,Crítica,Resuelto,Ticket de prueba #411,60
412,TKT-000412,2023-08-24T07:29:00,2023-08-26T04:29:00,3,3,Media,Resuelto,Ticket de prueba #412,45
413,TKT-000413,2023-04-26T01:51:00,2023-04-29T14:51:00,7,5,Baja,Resuelto,Ticket de prueba #413,85
414,TKT-000414,2023-09-04T06:04:00,2023-09-04T19:04:00,10,1,Crítica,Resuelto,Ticket de prueba #414,13
415,TKT-000415,2024-09-04T21:45:00,2024-09-09T13:45:00,1,2,Baja,Resuelto,Ticket de prueba #415,112
416,TKT-000416,2024-02-16T14:14:00,2024-02-19T12:14:00,4,7,Baja,Resuelto,Ticket de prueba #416,70
417,TKT-000417,2023-05-24T16:18:00,2023-05-25T22:18:00,10,3,Alta,Resuelto,Ticket de prueba #417,30
418,TKT-000418,2023-08-31T09:56:00,2023-09-01T04:56:00,9,2,Crítica,Resuelto,Ticket de prueba #418,19
419,TKT-000419,2023-11-04T08:03:00,2023-11-07T08:03:00,10,6,Media,Resuelto,Ticket de prueba #419,72
420,TKT-000420,2024-10-03T21:27:00,2024-10-06T21:27:00,8,1,Alta,Resuelto,Ticket de prueba #420,72
421,TKT-000421,2024-10-20T21:24:00,2024-10-25T02:24:00,9,3,Crítica,Resuelto,Ticket de prueba #421,101
422,TKT-000422,2024-02-23T04:19:00,2024-02-25T05:19:00,3,7,Crítica,Resuelto,Ticket de prueba #422,49
423,TKT-000423,2023-09-04T07:19:00,2023-09-08T21:19:00,3,7,Crítica,Resuelto,Ticket de prueba #423,110
424,TKT-000424,2023-03-01T17:26:00,2023-03-03T23:26:00,9,5,Media,Resuelto,Ticket de prueba #424,54
425,TKT-000425,2024-02-02T07:16:00,2024-02-03T10:16:00,6,6,Baja,Resuelto,Ticket de prueba #425,27
426,TKT-000426,2024-04-05T11:05:00,2024-04-08T08:05:00,4,1,Alta,Resuelto,Ticket de prueba #426,69
427,TKT-000427,2024-01-22T21:38:00,2024-01-26T03:38:00,1,7,Baja,Resuelto,Ticket de prueba #427,78
428,TKT-000428,2023-07-12T18:46:00,2023-07-16T08:46:00,9,2,Crítica,Resuelto,Ticket de prueba #428,86
429,TKT-000429,2023-08-02T10:19:00,2023-08-07T07:19:00,1,2,Media,Resuelto,Ticket de prueba #429,117
430,TKT-000430,2023-05-01T23:48:00,2023-05-04T13:48:00,4,6,Media,Resuelto,Ticket de prueba #430,62
431,TKT-000431,2024-02-11T07:35:00,2024-02-13T01:35:00,5,4,Crítica,Resuelto,Ticket de prueba #431,42
432,TKT-000432,2024-06-30T20:22:00,2024-07-02T12:22:00,5,3,Crítica,Resuelto,Ticket de prueba #432,40
433,TKT-000433,2024-04-22T03:51:00,2024-04-26T00:51:00,8,7,Alta,Resuelto,Ticket de prueba #433,93
434,TKT-000434,2023-07-28T11:20:00,2023-07-30T16:20:00,1,5,Media,Resuelto,Ticket de prueba #434,53
435,TKT-000435,2023-05-30T00:16:00,2023-06-01T23:16:00,10,5,Crítica,Resuelto,Ticket de prueba #435,71
436,TKT-000436,2023-10-30T04:12:00,2023-10-31T23:12:00,4,4,Media,Resuelto,Ticket de prueba #436,43
437,TKT-000437,2024-05-26T17:41:00,2024-05-30T09:41:00,6,3,Crítica,Resuelto,Ticket de prueba #437,88
438,TKT-000438,2024-10-19T23:31:00,2024-10-22T10:31:00,3,6,Alta,Resuelto,Ticket de prueba #438,59
439,TKT-000439,2023-06-23T04:46:00,2023-06-26T02:46:00,8,2,Baja,Resuelto,Ticket de prueba #439,70
440,TKT-000440,2024-06-20T01:53:00,2024-06-24T14:53:00,2,7,Baja,Resuelto,Ticket de prueba #440,109
441,TKT-000441,2023-01-07T13:08:00,2023-01-12T01:08:00,4,1,Media,Resuelto,Ticket de prueba #441,108
442,TKT-000442,2023-01-10T06:32:00,2023-01-12T17:32:00,6,1,Crítica,Resuelto,Ticket de prueba #442,59
443,TKT-000443,2024-11-06T15:01:00,2024-11-06T16:01:00,9,5,Crítica,Resuelto,Ticket de prueba #443,1
444,TKT-000444,2023-01-13T00:33:00,2023-01-16T21:33:00,5,5,Alta,Resuelto,Ticket de prueba #444,93
445,TKT-000445,2023-01-18T16:52:00,2023-01-22T10:52:00,7,7,Media,Resuelto,Ticket de prueba #445,90
446,TKT-000446,2023-04-20T03:33:00,2023-04-20T23:33:00,4,2,Alta,Resuelto,Ticket de prueba #446,20
447,TKT-000447,2023-12-29T08:50:00,2023-12-31T11:50:00,2,3,Crítica,Resuelto,Ticket de prueba #447,51
